user_text,user_text_clean,label,intent,answer_mundart,needs_review,is_seed
ich chan mit beidem lebe isch okay so,ich chan mit beidem lebe isch okay so,neutral,sonstiges,"Alles klar, merci für dini rückmeldung.",True,False
ich wott eigentli chli meh ruhe i mini plän ine bringe für s erscht mal guet,ich wott eigentli chli meh ruhe i mini plaen ine bringe fuer s erscht mal guet,neutral,planung_langfristig,"Okay, denn chömer gern zäme luege, wie mer das langfristig cha aagle.",True,False
"hey, ich weiss nöd, wie ich all die projects söll schaffe",hey ich weiss noed wie ich all die projects soell schaffe,negativ,überforderung_job,Jobstress cha würklich belaste. Was belastet di im momänt am stärkschte?,True,False
"hey, ich ha wieder aagfange meh z läse",hey ich ha wieder aagfange meh z laese,neutral,hobby_talk,"Klingt spannend. Erzähl gern no meh über dini hobbys, wenn du lusch hesch.",True,False
"ich mues no uussortiere, was mir würkli wichtig isch uf d längi mach s guet",ich mues no uussortiere was mir wuerkli wichtig isch uf d laengi mach s guet,neutral,planung_langfristig,"Okay, denn chömer gern zäme luege, wie mer das langfristig cha aagle.",True,False
mir chönd s au eifach mal offe lah bis bald,mir choend s au eifach mal offe lah bis bald,neutral,sonstiges,"Alles klar, merci für dini rückmeldung.",True,False
ich bi emotional am limit,ich bi emotional am limit,negativ,frust,"Ich verstand, dass dich das nervt. Was isch im Momänt am müehsamste für dich?",True,False
"jo, ich ha kei lust meh uf no meh stress mit däne zum d wand ufe laufä tschüss",jo ich ha kei lust meh uf no meh stress mit daene zum d wand ufe laufae tschuess,negativ,konflikt,Konflikt sind nöd eifach. Was isch dir da besonders wichtig i dä situation?,True,False
merci fürs organisieren,merci fuers organisieren,positiv,dank,"Sehr gärn. Freut mi, wenn es dir öppis bringt.",True,False
"sali, es het wieder es update zue dere sach geh chömer so lah",sali es het wieder es update zue dere sach go choemer so lah,neutral,news_teilen,"Danke fürs teile. Spannend, was grad alles lauft.",True,False
ich ha en guete drive im momänt bis bald,ich ha en guete drive im momaent bis bald,positiv,motivation,Das tönt nach vill energie. Wie wotsch die motivation für dich nutze?,True,False
chan ich dir es paar frage stelle dazu?,chan ich dir es paar frage stelle dazu,negativ,hilfe_bitten,"Ich probier gern z helfe. Sag eifach, wo du grad hängsch.",True,False
ich bi jede tag nur am rennä so en seich schönä tag no,ich bi jede tag nur am rennae so en seich schoenae tag no,negativ,stress_alltag,"Alltag cha schnell z vil wärde. Womit fangemer am beschte aa, zum s chli z ordne?",True,False
"hey, bisch lässig i d wuche startet? mal luege",hey bisch laessig i d wuche startet mal luege,neutral,smalltalk,"Mir gohts guet, merci. Und dir so im alltag?",True,False
es isch imfall alles no im gange,es isch im fall alles no im gange,neutral,status_update,"Merci fürs update. Wenn sich öppis ändert, chasch eifach wieder schriebe.",True,False
"ey, ich find s grundsätzlich guet, aber es het no paar punkt zum verbessere",ey ich find s grundsaetzlich guet aber es het no paar punkt zum verbessere,neutral,feedback_sachlich,"Danke fürs sachlich feedback. Das hilft, s besser iigschätze z chönne.",True,False
"jo, ich möcht mir e chli klari ziel setze fürs nöchschte jahr",jo ich moecht mir e chli klari ziel setze fuers noechschte jahr,neutral,planung_langfristig,"Okay, denn chömer gern zäme luege, wie mer das langfristig cha aagle.",True,False
"hoi, imfall, es git jetzt es neus feature bi dere app passt so für mich",hoi imfall es git jetzt es neus feature bi dere app passt so fuer mich,neutral,news_teilen,"Danke fürs teile. Spannend, was grad alles lauft.",True,False
mini rutine tuet mir solid,mini rutine tuet mir solid,positiv,zufriedenheit_alltag,"Schön, dass sich dis läbe im momänt stimmig aafühlt. Was wotsch gern so biibe lah?",True,False
"sali, jedes gspröch eskaliert grad",sali jedes gsproech eskaliert grad,negativ,konflikt,Konflikt sind nöd eifach. Was isch dir da besonders wichtig i dä situation?,True,False
du hesch das super umegsetzt mega guet,du hesch das super umegsetzt mega guet,positiv,lob,"Schön z ghöre, dass das so guet cho isch. Mach eifach so wiiter.",True,False
"sali, ich ha nöd viel vertroue i mini eigete fähigkeite",sali ich ha ned viel vertroue i mini eigete faehigkeite,negativ,selbstzweifel,"Es isch okay, wenn mer sich mal unsicher fühlt. Worin hesch du grad am meiste zweifel?",True,False
"ich ha s gfuehl, ich bi nöd priorität für sie",ich ha s gfuehl ich bi ned prioritaet fuer sie,negativ,enttäuschung_beziehung,"Enttäuschige tue weh. Wenn du wotsch, chasch chli erläutere, was passiert isch.",True,False
"ich mach mer au sorgä, öb ich z vill belastig ha fürs herz",ich mach mer au sorgae oeb ich z vill belastig ha fuers herz,negativ,gesundheit_sorge,Gsundheitssorgä nimmt mer sich zu herz. Was macht dir im momänt am meiste sorge?,True,False
was treibsch im momänt? denke ich mach s guet,was treibsch im momaent denke ich mach s guet,neutral,smalltalk,"Mir gohts guet, merci. Und dir so im alltag?",True,False
"ey, inhaltlich isch s stabil, optisch chan mer no drann schaffe schöns wucheend",ey inhaltlich isch s stabil optisch chan mer no drann schaffe schoens wucheend,neutral,feedback_sachlich,"Danke fürs sachlich feedback. Das hilft, s besser iigschätze z chönne.",True,False
"imfall, es git jetzt es neus feature bi dere app für s erscht mal guet",imfall es git jetzt es neus feature bi dere app fuer s erscht mal guet,neutral,news_teilen,"Danke fürs teile. Spannend, was grad alles lauft.",True,False
"jo, chasch mit mir das schnell durego?",jo chasch mit mir das schnell durego,negativ,hilfe_bitten,"Ich probier gern z helfe. Sag eifach, wo du grad hängsch.",True,False
"ich bin stolz, dass ich mini werte nöd verloo ha",ich bi stolz dass ich mini werte ned verloo ha,positiv,stolz,Du darfsch stolz sii uf dich. Was gfallt dir selber am beschte a dim weg bis da?,True,False
mir händ scho wieder streit gha so en scheiss,mir haend scho wieder streit gha so en scheiss,negativ,konflikt,Konflikt sind nöd eifach. Was isch dir da besonders wichtig i dä situation?,True,False
dä login will eifach nöd funktioniere liebi grüess,dae login will eifach ned funktioniere liebi grueess,neutral,technik_support,"Okay, luegemer zäme druf. Was genau funktioniert im momänt nöd so, wie s sött?",True,False
ich ha etz wieder chli ruhe im chopf,ich ha etz wieder chli ruhe im chopf,positiv,erleichterung,"Guet z ghöre, dass s sich jetzt leichter aafühlt. Was hät dir am meiste gholfe?",True,False
"jo, ich bi über en beitrag gstolpert, wo lässig z dem passt",jo ich bi ueber en beitrag gstolpert wo laessig z dem passt,neutral,news_teilen,"Danke fürs teile. Spannend, was grad alles lauft.",True,False
"hey, ich ha sehr vil i die beziehig investiert und wenig zrugg übercho gopfriedstutz",hey ich ha sehr vil i die beziehig investiert und wenig zrugg uebercho gopfriedstutz,negativ,enttäuschung_beziehung,"Enttäuschige tue weh. Wenn du wotsch, chasch chli erläutere, was passiert isch.",True,False
"ich würd mir meh nächi wünsche, aber ich weiss nöd, wie",ich wuerd mir meh naechi wuensche aber ich weiss noed wie,negativ,einsamkeit,"Sich einsam fühle isch nöd eifach. Schön, dass du drüber redsch. Wie fült sich das grad a für dich?",True,True
ich freu mi so fescht drüber richtig schön,ich freu mi so fescht drueber richtig schoen,positiv,freud,"Mega schön, dass dich das so freut. Erzähl gern no meh drüber, wenn du wotsch.",True,False
"ich weiss nöd, wie ich all die projects söll schaffe",ich weiss noed wie ich all die projects soell schaffe,negativ,überforderung_job,Jobstress cha würklich belaste. Was belastet di im momänt am stärkschte?,True,False
ich würd eifach no chli meh erläuterige erwarte schöns wucheend,ich wuerd eifach no chli meh erlaeuterige erwarte schoens wucheend,neutral,feedback_sachlich,"Danke fürs sachlich feedback. Das hilft, s besser iigschätze z chönne.",True,False
es isch e riesen stei vom härz gfalle tschüss,es isch e riesen stei vom haerz gfalle tschuess,positiv,erleichterung,"Guet z ghöre, dass s sich jetzt leichter aafühlt. Was hät dir am meiste gholfe?",True,False
ich fühl mi grad voll ufgnoh i dere gruppe tschüss,ich fuehl mi grad voll ufgnoh i dere gruppe tschuess,positiv,verbindung_freunde,"Schön, dass du so mensche um dich hesch. Solchi momänt tue mega guet.",True,False
"hallo du, es lauft nöd perfekt, aber es stimmt für mich",hallo du es lauft ned perfekt aber es stimmt fuer mich,positiv,zufriedenheit_alltag,"Schön, dass sich dis läbe im momänt stimmig aafühlt. Was wotsch gern so biibe lah?",True,False
ich ha en schöne erfolg im job gha,ich ha en schoene erfolg im job gha,positiv,erfolg,"Gratuliere, das isch en schöne erfolg. Nimm dir ruhig en moment, zum stolz z sii.",True,False
bisch guet i d wuche startet?,bisch guet i d wuche startet,neutral,smalltalk,"Mir gohts guet, merci. Und dir so im alltag?",True,True
"ich ha s gfuehl, niemer versteht mi würkli gruessli",ich ha s gfuehl niemer versteht mi wuerkli gruessli,negativ,einsamkeit,"Sich einsam fühle isch nöd eifach. Schön, dass du drüber redsch. Wie fült sich das grad a für dich?",True,False
"ich chan mit dim, wie s grad isch, guet lebe so geil",ich chan mit dim wie s grad isch guet lebe so geil,positiv,zufriedenheit_alltag,"Schön, dass sich dis läbe im momänt stimmig aafühlt. Was wotsch gern so biibe lah?",True,False
ich bi imfall grad voll motiviert,ich bi im fall grad voll motiviert,positiv,motivation,Das tönt nach vill energie. Wie wotsch die motivation für dich nutze?,True,False
"ich vermisse s gfühl, würklich ufgnoh z sii schönä tag no",ich vermisse s gfuehl wuerklich ufgnoh z sii schoenae tag no,negativ,einsamkeit,"Sich einsam fühle isch nöd eifach. Schön, dass du drüber redsch. Wie fült sich das grad a für dich?",True,False
"ich schätz es mega, so mensche um mich z ha",ich schaetz es mega so mensche um mich z ha,positiv,verbindung_freunde,"Schön, dass du so mensche um dich hesch. Solchi momänt tue mega guet.",True,False
"ey, ich bin grad am übe ufem instrument",ey ich bi grad am uebe ufem instrument,neutral,hobby_talk,"Klingt spannend. Erzähl gern no meh über dini hobbys, wenn du lusch hesch.",True,False
"sali, ich bi mittendrin im projektschub",sali ich bi mittendrin im projektschub,neutral,status_update,"Merci fürs update. Wenn sich öppis ändert, chasch eifach wieder schriebe.",True,False
"hallo du, ich ha s richtig genosse voll cool",hallo du ich ha s richtig genosse voll cool,positiv,freud,"Mega schön, dass dich das so freut. Erzähl gern no meh drüber, wenn du wotsch.",True,False
"hallo du, jedä versuecht nume sini sicht dürzdrücke bis spöter",hallo du jedae versuecht nume sini sicht duerzdruecke bis spoeter,negativ,konflikt,Konflikt sind nöd eifach. Was isch dir da besonders wichtig i dä situation?,True,False
es isch mir alles z vill eifach müehsam,es isch mir alles z vill eifach mueehsam,negativ,frust,"Ich verstand, dass dich das nervt. Was isch im Momänt am müehsamste für dich?",True,False
mir händ en extrem gmüetliche abig gha zäme gruessli,mir haend en extrem gmueetliche abig gha zaeme gruessli,positiv,verbindung_freunde,"Schön, dass du so mensche um dich hesch. Solchi momänt tue mega guet.",True,False
"hoi, ich bin voll positiver stimmig",hoi ich bi voll positiver stimmig,positiv,freud,"Mega schön, dass dich das so freut. Erzähl gern no meh drüber, wenn du wotsch.",True,False
mini erwartige sind grad voll nöd erfüllt worde lg,mini erwartige sind grad voll ned erfuellt worde lg,negativ,enttäuschung_beziehung,"Enttäuschige tue weh. Wenn du wotsch, chasch chli erläutere, was passiert isch.",True,False
ich fühl mi imfall schono längers isoliert,ich fuehl mi im fall schono laengers isoliert,negativ,einsamkeit,"Sich einsam fühle isch nöd eifach. Schön, dass du drüber redsch. Wie fült sich das grad a für dich?",True,True
"das isch alles andere als selbstverständlich, danke",das isch alles andere als selbstverstaendlich danke,positiv,dank,"Sehr gärn. Freut mi, wenn es dir öppis bringt.",True,False
es isch alles so schlecht organisiert,es isch alles so schlecht organisiert,negativ,beschwerde,"Das tönt würklich müehsam. Erzähl gern no chli meh, was genau di stört.",True,False
jedes mal s glychi theater,jedes mal s glychi theater,negativ,beschwerde,"Das tönt würklich müehsam. Erzähl gern no chli meh, was genau di stört.",True,False
"ich ha richtig lust, öppis azpacke tschüss",ich ha richtig lust oeppis azpacke tschuess,positiv,motivation,Das tönt nach vill energie. Wie wotsch die motivation für dich nutze?,True,False
"ich bi stolz, dass ich drblibe bi, au wenn s schwierig gsi isch zum sich freue",ich bi stolz dass ich drblibe bi au wenn s schwierig gsi isch zum sich freue,positiv,stolz,Du darfsch stolz sii uf dich. Was gfallt dir selber am beschte a dim weg bis da?,True,False
das git mir viel energie,das git mir viel energie,positiv,freud,"Mega schön, dass dich das so freut. Erzähl gern no meh drüber, wenn du wotsch.",True,False
"sali, ich bin parat, en schritt wiiter z gah mach s guet",sali ich bi parat en schritt wiiter z gah mach s guet,positiv,motivation,Das tönt nach vill energie. Wie wotsch die motivation für dich nutze?,True,False
hey wie gohts dir?,hey wie gohts dir,neutral,smalltalk,"Mir gohts guet, merci. Und dir so im alltag?",True,True
ich ha es komplizierte thema endlich checkt,ich ha es komplizierte thema endlich checkt,positiv,erfolg,"Gratuliere, das isch en schöne erfolg. Nimm dir ruhig en moment, zum stolz z sii.",True,True
"hey, ich ha öppis gstemt, wo ich mir selber nöd zuegtraut ha",hey ich ha oeppis gstemt wo ich mir selber ned zuegtraut ha,positiv,stolz,Du darfsch stolz sii uf dich. Was gfallt dir selber am beschte a dim weg bis da?,True,False
mir händ scho wieder streit gha,mir haend scho wieder streit gha,negativ,konflikt,Konflikt sind nöd eifach. Was isch dir da besonders wichtig i dä situation?,True,True
ich han riesig spass an dim output so geil lg,ich han riesig spass an dim output so geil lg,positiv,lob,"Schön z ghöre, dass das so guet cho isch. Mach eifach so wiiter.",True,False
isch mir im fall relativ egal,isch mir im fall relativ egal,neutral,sonstiges,"Alles klar, merci für dini rückmeldung.",True,True
"hey, ich ha s gfuehl, mis imunsystem isch im keller zum verseckä",hey ich ha s gfuehl mis imunsystem isch im keller zum verseckae,negativ,gesundheit_sorge,Gsundheitssorgä nimmt mer sich zu herz. Was macht dir im momänt am meiste sorge?,True,False
"es het es neus projekt, wo spannend chönnt sii",es het es neus projekt wo spannend choennt sii,neutral,news_teilen,"Danke fürs teile. Spannend, was grad alles lauft.",True,True
jedä tag fählt sich gliich streng a,jedae tag faehlt sich gliich streng a,negativ,frust,"Ich verstand, dass dich das nervt. Was isch im Momänt am müehsamste für dich?",True,False
"au wenn lüüt um mich ume sind, fühl ich mi allei schöns wucheend",au wenn lueuet um mich ume sind fuehl ich mi allei schoens wucheend,negativ,einsamkeit,"Sich einsam fühle isch nöd eifach. Schön, dass du drüber redsch. Wie fült sich das grad a für dich?",True,False
"ich ha s gfuehl, niemer versteht mi würkli",ich ha s gfuehl niemer versteht mi wuerkli,negativ,einsamkeit,"Sich einsam fühle isch nöd eifach. Schön, dass du drüber redsch. Wie fült sich das grad a für dich?",True,False
